sourceTaxonId	sourceTaxonName	sourceTaxonStage	sourceTaxonSex	interactionTypeId	interactionTypeName	targetTaxonId	targetTaxonName	targetTaxonStage	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	referenceDoi	referenceCitation
EOL:21829030	Melolontha afflicta	Larva		RO:0002557	hasPathogen		Steinernema bothynodera			Europe					Poinar, G. O., Jr., 1992. Nematodes associated with Scarabaeidae, in Use of Pathogens in Scarab Pest Management (Jackson, T.A. & Glare, T.R., eds.) Intercept, Andover. pp 93-109
EOL:3257768	Amphimallon solstitialis	Larva		RO:0002557	hasPathogen		Steinernema georgica			Europe					Poinar, G. O., Jr., 1992. Nematodes associated with Scarabaeidae, in Use of Pathogens in Scarab Pest Management (Jackson, T.A. & Glare, T.R., eds.) Intercept, Andover. pp 93-109
EOL:3819969	Sirex noctilio			RO:0002470	eats	EOL:13998	Abies		GEONAMES:2186224	New Zealand					Zondag, R., 1969. A nematode infection of Sirex noctilio (F) in New Zealand. New Zealand Journal of Science 12: 732-747.; Glare, T.R., O'Callaghan, M., and Wigley, P.J. 1993. Checklist of naturally occurring entomopathogens microbes and nematodes in New Zealand. New Zealand Journal of Zoology 20: 95-120. 
EOL:1173704	Agriotes lineatus	Larva		RO:0002470	eats	EOL:1084354	Allium cepa		GEONAMES:2017370	Russia					Poinar, G. O., Jr. and Veremchuk, G. V., 1970. A new strain of entomopathogenic nematodes and geographical distribution of Neoaplectana carpocapsae Weiser (Rhabditida, Steinernematidae). Zoologicheskii Zhurnal 49: 966-969. (in Russian).; Peters, A., 1996. The natural host range of Steinernema and Heterorhabditis spp. and their impact on insect populations. Biocontrol Science and Technology 6: 389-402.
EOL:1173200	Diabrotica balteata	Larva		RO:0002470	eats	EOL:1084354	Allium cepa		GEONAMES:6252001	USA					Poinar, G. O., Jr., 1990. Biology and taxonomy of Steinernematidae and Heterorhabditidae, in Entomopathogenic Nematodes in Biological Control (Gaugler, R. & Kaya, H. K., eds) CRC Press, Boca Raton, FL, pp. 23-61; Peters, A., 1996. The natural host range of Steinernema and Heterorhabditis spp. and their impact on insect populations. Biocontrol Science and Technology 6: 389-402.
EOL:448241	Agrotis segetum	Larva		RO:0002470	eats	EOL:1084354	Allium cepa		GEONAMES:798544	Poland					Peters, A., 1996. The natural host range of Steinernema and Heterorhabditis spp. and their impact on insect populations. Biocontrol Science and Technology 6: 389-402.; Stanuszek, S. 1970. Neoaplectana feltiae (Filipjev, 1934) --a facultative parasite of the caterpillars of Agrotinae in Poland. Zesz. Probl. Postep&#243;w Nauk Roln. 154: 331-360.
EOL:448241	Agrotis segetum	Larva		RO:0002470	eats	EOL:1084354	Allium cepa		GEONAMES:2510769	Spain					Turco, C. P., Thames, W. H., Jr and Hopkins, S. H., 1971. On the taxonomic status and comparative morphology of species of the genus Neoaplectana Steiner (Neoaplectanidae: Nematoda). Proceedings of the Helminthological Society of Washington 38: 68-79.; Peters, A., 1996. The natural host range of Steinernema and Heterorhabditis spp. and their impact on insect populations. Biocontrol Science and Technology 6: 389-402.; Caballero, Pl, Vargas-Osuna, E. and Santiago-Alvarez, C., 1989. Presencia de &#147;gusanos grises&#148; sobre diversos cultivos en Andalucia y Extremadura y sus parasitos y patogenos asociados, Boletin de Sanidad Vegetal y Plagas 15: 3-7,
EOL:448241	Agrotis segetum	Larva		RO:0002470	eats	EOL:1084354	Allium cepa		GEONAMES:2510769	Spain					Caballero, Pl, Vargas-Osuna, E. and Santiago-Alvarez, C., 1989. Presencia de &#147;gusanos grises&#148; sobre diversos cultivos en Andalucia y Extremadura y sus parasitos y patogenos asociados, Boletin de Sanidad Vegetal y Plagas 15: 3-7,; Peters, A., 1996. The natural host range of Steinernema and Heterorhabditis spp. and their impact on insect populations. Biocontrol Science and Technology 6: 389-402.
EOL:470253	Mamestra brassicae	Larva 		RO:0002470	eats	EOL:1084354	Allium cepa		GEONAMES:798544	Poland					Stanuszek, S., 1974b. Neoaplectana feltiae pieridarum n. ecotype (Nematoa: Rhabditoidea, Steinernematidae) &#150; a parasite of Pieris brassicae L. and Mamestra brassicae L. in Poland: morphology and biology. Zeszty Problemowe Postep&#243;w Nauk Rolniczych 154: 361-391.
EOL:470253	Mamestra brassicae	Pupa		RO:0002470	eats	EOL:1084354	Allium cepa		GEONAMES:798544	Poland					Stanuszek, S., 1974b. Neoaplectana feltiae pieridarum n. ecotype (Nematoa: Rhabditoidea, Steinernematidae) &#150; a parasite of Pieris brassicae L. and Mamestra brassicae L. in Poland: morphology and biology. Zeszty Problemowe Postep&#243;w Nauk Rolniczych 154: 361-391.
EOL:733542	Liriomyza trifolii	Larva		RO:0002470	eats	EOL:1084354	Allium cepa		GEONAMES:1861060	Japan					Begley, J. W., 1990. Efficacy against insect in habitats other than soil, in Entomopathogenic Nematodes in Biological Control (Gaugler, R. and Kaya, H. K., Eds) CRC Press, Boca Raton, FL, pp. 195-214.
EOL:1173704	Agriotes lineatus	Larva		RO:0002470	eats	EOL:1084841	Allium porrum		GEONAMES:2017370	Russia					Poinar, G. O., Jr. and Veremchuk, G. V., 1970. A new strain of entomopathogenic nematodes and geographical distribution of Neoaplectana carpocapsae Weiser (Rhabditida, Steinernematidae). Zoologicheskii Zhurnal 49: 966-969. (in Russian).; Peters, A., 1996. The natural host range of Steinernema and Heterorhabditis spp. and their impact on insect populations. Biocontrol Science and Technology 6: 389-402.
EOL:448241	Agrotis segetum	Larva		RO:0002470	eats	EOL:1084841	Allium porrum		GEONAMES:798544	Poland					Peters, A., 1996. The natural host range of Steinernema and Heterorhabditis spp. and their impact on insect populations. Biocontrol Science and Technology 6: 389-402.; Stanuszek, S. 1970. Neoaplectana feltiae (Filipjev, 1934) --a facultative parasite of the caterpillars of Agrotinae in Poland. Zesz. Probl. Postep&#243;w Nauk Roln. 154: 331-360.
EOL:448241	Agrotis segetum	Larva		RO:0002470	eats	EOL:1084841	Allium porrum		GEONAMES:2510769	Spain					Turco, C. P., Thames, W. H., Jr and Hopkins, S. H., 1971. On the taxonomic status and comparative morphology of species of the genus Neoaplectana Steiner (Neoaplectanidae: Nematoda). Proceedings of the Helminthological Society of Washington 38: 68-79.; Peters, A., 1996. The natural host range of Steinernema and Heterorhabditis spp. and their impact on insect populations. Biocontrol Science and Technology 6: 389-402.; Caballero, Pl, Vargas-Osuna, E. and Santiago-Alvarez, C., 1989. Presencia de &#147;gusanos grises&#148; sobre diversos cultivos en Andalucia y Extremadura y sus parasitos y patogenos asociados, Boletin de Sanidad Vegetal y Plagas 15: 3-7,
EOL:448241	Agrotis segetum	Larva		RO:0002470	eats	EOL:1084841	Allium porrum		GEONAMES:2510769	Spain					Caballero, Pl, Vargas-Osuna, E. and Santiago-Alvarez, C., 1989. Presencia de &#147;gusanos grises&#148; sobre diversos cultivos en Andalucia y Extremadura y sus parasitos y patogenos asociados, Boletin de Sanidad Vegetal y Plagas 15: 3-7,; Peters, A., 1996. The natural host range of Steinernema and Heterorhabditis spp. and their impact on insect populations. Biocontrol Science and Technology 6: 389-402.
EOL:733542	Liriomyza trifolii	Larva		RO:0002470	eats	EOL:1084841	Allium porrum		GEONAMES:1861060	Japan					Begley, J. W., 1990. Efficacy against insect in habitats other than soil, in Entomopathogenic Nematodes in Biological Control (Gaugler, R. and Kaya, H. K., Eds) CRC Press, Boca Raton, FL, pp. 195-214.
EOL:448241	Agrotis segetum	Larva		RO:0002470	eats	EOL:579558	Apium graveolens		GEONAMES:798544	Poland					Peters, A., 1996. The natural host range of Steinernema and Heterorhabditis spp. and their impact on insect populations. Biocontrol Science and Technology 6: 389-402.; Stanuszek, S. 1970. Neoaplectana feltiae (Filipjev, 1934) --a facultative parasite of the caterpillars of Agrotinae in Poland. Zesz. Probl. Postep&#243;w Nauk Roln. 154: 331-360.
EOL:448241	Agrotis segetum	Larva		RO:0002470	eats	EOL:579558	Apium graveolens		GEONAMES:2510769	Spain					Turco, C. P., Thames, W. H., Jr and Hopkins, S. H., 1971. On the taxonomic status and comparative morphology of species of the genus Neoaplectana Steiner (Neoaplectanidae: Nematoda). Proceedings of the Helminthological Society of Washington 38: 68-79.; Peters, A., 1996. The natural host range of Steinernema and Heterorhabditis spp. and their impact on insect populations. Biocontrol Science and Technology 6: 389-402.; Caballero, Pl, Vargas-Osuna, E. and Santiago-Alvarez, C., 1989. Presencia de &#147;gusanos grises&#148; sobre diversos cultivos en Andalucia y Extremadura y sus parasitos y patogenos asociados, Boletin de Sanidad Vegetal y Plagas 15: 3-7,
EOL:448241	Agrotis segetum	Larva		RO:0002470	eats	EOL:579558	Apium graveolens		GEONAMES:2510769	Spain					Caballero, Pl, Vargas-Osuna, E. and Santiago-Alvarez, C., 1989. Presencia de &#147;gusanos grises&#148; sobre diversos cultivos en Andalucia y Extremadura y sus parasitos y patogenos asociados, Boletin de Sanidad Vegetal y Plagas 15: 3-7,; Peters, A., 1996. The natural host range of Steinernema and Heterorhabditis spp. and their impact on insect populations. Biocontrol Science and Technology 6: 389-402.
EOL:733542	Liriomyza trifolii	Larva		RO:0002470	eats	EOL:579558	Apium graveolens		GEONAMES:1861060	Japan					Begley, J. W., 1990. Efficacy against insect in habitats other than soil, in Entomopathogenic Nematodes in Biological Control (Gaugler, R. and Kaya, H. K., Eds) CRC Press, Boca Raton, FL, pp. 195-214.
EOL:533408	Spodoptera frugiperda	Adult		RO:0002470	eats	EOL:641309	Arachis hypogaea		GEONAMES:6252001	USA					Nguyen, K. B. and Smart, G. C., 1991. Pathogenicity of Steinernema scapterisci to selected invertebrates. Journal of Nematology 23: 7-11.
EOL:533408	Spodoptera frugiperda	Pupa		RO:0002470	eats	EOL:641309	Arachis hypogaea		GEONAMES:6252001	USA					Raulston, J. R., Pair, S. D., Loera, J. and Cabanillas, H. E., 1992. Prepupal and pupal parasitism of Helicoverpa zea and Spodptera frugiperda (Lepidoptera: Noctuidae) by Steinernema sp. in cornfields in the lower Rio Grande Valley. Journal of Economic Entomology 85: 1666-1670.; Peters, A., 1996. The natural host range of Steinernema and Heterorhabditis spp. and their impact on insect populations. Biocontrol Science and Technology 6: 389-402.
EOL:3260694	Strigoderma arboricola	Larva		RO:0002470	eats	EOL:641309	Arachis hypogaea		GEONAMES:6252001	USA					Poinar, G. O., Jr., 1986. Recognition of Neoaplectana species. Proceedings of the Helminthological Society of Washington 53: 121-129.; Peters, A., 1996. The natural host range of Steinernema and Heterorhabditis spp. and their impact on insect populations. Biocontrol Science and Technology 6: 389-402.
EOL:550348	Anticarsia gemmatalis	Adult		RO:0002470	eats	EOL:641309	Arachis hypogaea		GEONAMES:6252001	USA					Nguyen, K. B. and Smart, G. C., 1991. Pathogenicity of Steinernema scapterisci to selected invertebrates. Journal of Nematology 23: 7-11.
EOL:1173200	Diabrotica balteata	Larva		RO:0002470	eats	EOL:29119	asparagus		GEONAMES:6252001	USA					Poinar, G. O., Jr., 1990. Biology and taxonomy of Steinernematidae and Heterorhabditidae, in Entomopathogenic Nematodes in Biological Control (Gaugler, R. & Kaya, H. K., eds) CRC Press, Boca Raton, FL, pp. 23-61; Peters, A., 1996. The natural host range of Steinernema and Heterorhabditis spp. and their impact on insect populations. Biocontrol Science and Technology 6: 389-402.
EOL:526726	Sesamia nonagrioides	Larva		RO:0002470	eats	EOL:29119	Asparagus		GEONAMES:2510769	Spain					Peters, A., 1996. The natural host range of Steinernema and Heterorhabditis spp. and their impact on insect populations. Biocontrol Science and Technology 6: 389-402.
EOL:526726	Sesamia nonagrioides	Larva		RO:0002470	eats	EOL:1114783	Avena sativa		GEONAMES:2510769	Spain					Peters, A., 1996. The natural host range of Steinernema and Heterorhabditis spp. and their impact on insect populations. Biocontrol Science and Technology 6: 389-402.
EOL:885148	Otiorhynchus sulcatus	Larva		RO:0002470	eats	EOL:38025	Begonia		GEONAMES:3017382	France					Poinar, G. O., Jr., 1986. Recognition of Neoaplectana species. Proceedings of the Helminthological Society of Washington 53: 121-129.; Peters, A., 1996. The natural host range of Steinernema and Heterorhabditis spp. and their impact on insect populations. Biocontrol Science and Technology 6: 389-402.; Klein, M. G., 1990. Efficacy against soil-inhabiting insect pests, in Entomopathogenic Nematodes in Biological Control (Gaugler, R. and Kaya, H. K., Eds) CRC Press, Boca Raton, FL, pp. 195-214.
EOL:885148	Otiorhynchus sulcatus	Larva		RO:0002470	eats	EOL:38025	Begonia		GEONAMES:2147291	Tasmania					Peters, A., 1996. The natural host range of Steinernema and Heterorhabditis spp. and their impact on insect populations. Biocontrol Science and Technology 6: 389-402.; Molyneux, A. S., Bedding, R. A. and Akhurst, R. J., 1983. Susceptibility of larvae of the sheep blowfly Lucilia cuprina to various Heterorhabditis spp., Neoaplectana spp., and an undescribed steinernematid (Nematoda). J. Invertebr. Pathol. 42: 1-7.
EOL:885148	Otiorhynchus sulcatus	Larva		RO:0002470	eats	EOL:38025	Begonia		GEONAMES:2921044	Germany					Peters, A., 1996. The natural host range of Steinernema and Heterorhabditis spp. and their impact on insect populations. Biocontrol Science and Technology 6: 389-402.
EOL:885148	Otiorhynchus sulcatus	Larva		RO:0002470	eats	EOL:38025	Begonia								Klein, M. G., 1990. Efficacy against soil-inhabiting insect pests, in Entomopathogenic Nematodes in Biological Control (Gaugler, R. and Kaya, H. K., Eds) CRC Press, Boca Raton, FL, pp. 195-214.
EOL:733542	Liriomyza trifolii	Larva		RO:0002470	eats	EOL:585884	Beta vulgaris		GEONAMES:1861060	Japan					Begley, J. W., 1990. Efficacy against insect in habitats other than soil, in Entomopathogenic Nematodes in Biological Control (Gaugler, R. and Kaya, H. K., Eds) CRC Press, Boca Raton, FL, pp. 195-214.
EOL:448241	Agrotis segetum	Larva		RO:0002470	eats	EOL:585884	Beta vulgaris		GEONAMES:798544	Poland					Peters, A., 1996. The natural host range of Steinernema and Heterorhabditis spp. and their impact on insect populations. Biocontrol Science and Technology 6: 389-402.; Stanuszek, S. 1970. Neoaplectana feltiae (Filipjev, 1934) --a facultative parasite of the caterpillars of Agrotinae in Poland. Zesz. Probl. Postep&#243;w Nauk Roln. 154: 331-360.
EOL:448241	Agrotis segetum	Larva		RO:0002470	eats	EOL:585884	Beta vulgaris		GEONAMES:2510769	Spain					Turco, C. P., Thames, W. H., Jr and Hopkins, S. H., 1971. On the taxonomic status and comparative morphology of species of the genus Neoaplectana Steiner (Neoaplectanidae: Nematoda). Proceedings of the Helminthological Society of Washington 38: 68-79.; Peters, A., 1996. The natural host range of Steinernema and Heterorhabditis spp. and their impact on insect populations. Biocontrol Science and Technology 6: 389-402.; Caballero, Pl, Vargas-Osuna, E. and Santiago-Alvarez, C., 1989. Presencia de &#147;gusanos grises&#148; sobre diversos cultivos en Andalucia y Extremadura y sus parasitos y patogenos asociados, Boletin de Sanidad Vegetal y Plagas 15: 3-7,
EOL:448241	Agrotis segetum	Larva		RO:0002470	eats	EOL:585884	Beta vulgaris		GEONAMES:2510769	Spain					Caballero, Pl, Vargas-Osuna, E. and Santiago-Alvarez, C., 1989. Presencia de &#147;gusanos grises&#148; sobre diversos cultivos en Andalucia y Extremadura y sus parasitos y patogenos asociados, Boletin de Sanidad Vegetal y Plagas 15: 3-7,; Peters, A., 1996. The natural host range of Steinernema and Heterorhabditis spp. and their impact on insect populations. Biocontrol Science and Technology 6: 389-402.
EOL:470253	Mamestra brassicae	Larva 		RO:0002470	eats	EOL:585884	Beta vulgaris		GEONAMES:798544	Poland					Stanuszek, S., 1974b. Neoaplectana feltiae pieridarum n. ecotype (Nematoa: Rhabditoidea, Steinernematidae) &#150; a parasite of Pieris brassicae L. and Mamestra brassicae L. in Poland: morphology and biology. Zeszty Problemowe Postep&#243;w Nauk Rolniczych 154: 361-391.
EOL:470253	Mamestra brassicae	Pupa		RO:0002470	eats	EOL:585884	Beta vulgaris		GEONAMES:798544	Poland					Stanuszek, S., 1974b. Neoaplectana feltiae pieridarum n. ecotype (Nematoa: Rhabditoidea, Steinernematidae) &#150; a parasite of Pieris brassicae L. and Mamestra brassicae L. in Poland: morphology and biology. Zeszty Problemowe Postep&#243;w Nauk Rolniczych 154: 361-391.
EOL:533408	Spodoptera frugiperda	Pupa		RO:0002470	eats	EOL:10451733	Brassica campestris		GEONAMES:6252001	USA					Raulston, J. R., Pair, S. D., Loera, J. and Cabanillas, H. E., 1992. Prepupal and pupal parasitism of Helicoverpa zea and Spodptera frugiperda (Lepidoptera: Noctuidae) by Steinernema sp. in cornfields in the lower Rio Grande Valley. Journal of Economic Entomology 85: 1666-1670.; Peters, A., 1996. The natural host range of Steinernema and Heterorhabditis spp. and their impact on insect populations. Biocontrol Science and Technology 6: 389-402.
EOL:1173200	Diabrotica balteata	Larva		RO:0002470	eats	EOL:10451733	Brassica campestris		GEONAMES:6252001	USA					Poinar, G. O., Jr., 1990. Biology and taxonomy of Steinernematidae and Heterorhabditidae, in Entomopathogenic Nematodes in Biological Control (Gaugler, R. & Kaya, H. K., eds) CRC Press, Boca Raton, FL, pp. 23-61; Peters, A., 1996. The natural host range of Steinernema and Heterorhabditis spp. and their impact on insect populations. Biocontrol Science and Technology 6: 389-402.
